Asic,Accounting/Finance,Age-Derived,All-Positions,Arizona State University,Avg. Tenure (before SanDisk),Job Hop,California State University,Computers,Degree Level,Degree Progam Rollup,Design,Director-VP-Mgmt,Engineer Type 1,Engineer Type,Engineer,Firmware,Gender,India,Indian Institute of Technology,Israel,Marketing/Sales,Number of Records,Other 1,Other 2,Other,Position level,Predict2,San Jose State University,SanDisk Position Change (from prior role),SanDisk Position,SanDisk Tenure,Santa Clara University,Software,Stanford University,Systems,Technion - Israel Institute of Technology,Total Experience,Total Other Job Experience,Total Other Jobs,Total SanDisk Jobs,Total SanDisk and Other Jobs,USA,USC,University Region,University of California,University of Illinois,University,Year,Id,Rf
0,0,56,Marketing/Sales,0,3.750684932,3-4,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Director,Low,0,Promo,Marketing/Sales,19.30410959,0,0,0,0,0,23,3.750684932,1,4,5,0,0,Unknown,0,0,Other,2014,183490,0.008890024
0,0,42,Marketing/Sales,0,4.876712329,4-5,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Low,0,Promo,Marketing/Sales,8.210958904,0,0,0,0,0,18,9.753424658,2,3,5,0,0,Unknown,0,0,Other,2014,183699,0.051187392
0,0,41,Other,0,0,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Director,Low,0,Promo,Other,16.79726027,0,0,0,0,0,18,1.164383562,0,9,9,1,0,Americas,1,0,University of California,2014,183529,0.003
0,0,34,Marketing/Sales,0,7.167123288,7-8,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Low,0,Promo,Marketing/Sales,7.295890411,0,0,0,0,0,14,7.167123288,1,2,3,1,0,Americas,1,0,University of California,2014,181921,0.147857346
0,0,32,Marketing/Sales,0,1.389954338,1-2,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Low,1,Promo,Marketing/Sales,7.378082192,0,0,0,0,0,12,4.169863014,3,3,6,1,0,Americas,0,0,San Jose State University,2014,182303,0.059515902
0,0,46,Other,0,8.753424658,8+,0,0,Doctorate,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,VP,Low,0,Promo,Other,8.95890411,0,0,0,0,0,18,8.753424658,1,3,4,1,0,Americas,0,0,Other,2014,63621,0.042007312
1,0,28,Engineer-ASIC,0,0,0-1,0,0,Masters,Engineering,0,0,USA,ASIC,1,0,Women,0,0,0,0,1,0,0,0,IC,Low,1,Promo,Engineer,5.920547945,0,0,0,0,0,6,0,0,2,2,1,0,Americas,0,0,San Jose State University,2014,182659,0.141329632
0,0,28,Engineer-Other,0,0,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Low,1,Promo,Engineer,5.717808219,0,0,0,0,0,9,3.336986301,0,4,4,1,0,Americas,0,0,San Jose State University,2014,183972,0.042714592
0,0,27,Engineer-Systems,0,0.252054795,0-1,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Women,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,6.252054795,1,0,0,1,0,7,0.252054795,1,2,3,1,0,Americas,0,0,Santa Clara University,2014,190472,0.136847925
0,0,31,Engineer-Design,0,1.835616438,1-2,0,0,Masters,Other,1,0,USA,Design,1,0,Women,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,13.39452055,0,0,0,0,0,15,1.835616438,1,4,5,1,0,Americas,0,1,University of Illinois,2014,182088,0.007715023
0,1,37,Accounting/Finance,0,0.917808219,0-1,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,Management,Low,0,Promo,Finance,15.38356164,0,0,0,0,0,16,0.917808219,1,3,4,1,0,Americas,1,0,University of California,2014,182979,0.039754893
0,0,32,Computers,0,2.334246575,2-3,0,1,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,Management,Low,0,Promo,IT,8.715068493,0,0,0,0,0,13,4.668493151,2,5,7,1,0,Americas,1,0,University of California,2014,183562,0.004395803
0,0,29,Other,0,0,0-1,0,0,Bachelors,Other,0,0,Israel,Other,0,0,Women,0,0,1,0,1,1,0,1,Management,Medium,0,Lateral,Other,3.668493151,0,0,0,0,0,4,0,0,2,2,0,0,Israel,0,0,Other,2012,186072,0.269335106
0,0,21,Other,0,0,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,Lateral,Other,4.923287671,0,0,0,0,0,5,0,0,3,3,0,0,Unknown,0,0,Other,2012,183141,0.258335106
0,0,39,Marketing/Sales,0,2.815068493,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Medium,0,Lateral,Marketing/Sales,4.879452055,0,0,0,0,0,16,11.26027397,4,2,6,0,0,Unknown,0,0,Other,2012,183587,0.209335106
0,0,39,Marketing/Sales,0,2.815068493,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Medium,0,Lateral,Marketing/Sales,4.879452055,0,0,0,0,0,16,11.26027397,4,2,6,0,0,Unknown,0,0,Other,2012,183587,0.210335106
0,0,30,Marketing/Sales,0,2.501369863,2-3,0,0,Other,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Medium,0,Lateral,Marketing/Sales,6.75890411,0,0,0,0,0,12,5.002739726,2,2,4,0,0,EMEA,0,0,Other,2012,194644,0.179612007
0,0,49,Marketing/Sales,0,2.262328767,2-3,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,Lateral,Marketing/Sales,5.04109589,0,0,0,0,0,23,18.09863014,8,2,10,1,0,Americas,0,0,Other,2012,183257,0.249335106
0,1,53,Accounting/Finance,0,1.082191781,1-2,0,0,Missing,Computers,0,0,India,Other,0,0,Women,1,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Finance,9.263013699,0,0,0,0,0,10,1.082191781,1,2,3,0,0,India,0,0,Other,2013,182672,0.187086589
0,0,38,Other,0,2.335159817,2-3,0,0,Bachelors,Engineering,0,0,Israel,Other,0,0,Women,0,0,1,0,1,1,0,1,Director,Medium,0,Lateral,Other,9.671232877,0,0,0,0,0,17,7.005479452,3,2,5,0,0,Israel,0,0,Other,2013,183804,0.162670797
0,0,29,Other,0,0,0-1,0,0,Bachelors,Other,0,0,Israel,Other,0,0,Women,0,0,1,0,1,1,0,1,Management,Medium,0,Lateral,Other,3.668493151,0,0,0,0,0,4,0,0,2,2,0,0,Israel,0,0,Other,2013,186072,0.270335106
0,0,26,Other,0,2.000913242,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Director,Medium,0,Lateral,Other,0.408219178,0,0,0,0,0,6,6.002739726,3,2,5,0,0,Unknown,0,0,Other,2013,183882,0.286335106
0,0,26,Other,0,2.000913242,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Director,Medium,0,Lateral,Other,0.408219178,0,0,0,0,0,6,6.002739726,3,2,5,0,0,Unknown,0,0,Other,2013,183882,0.287335106
0,0,30,Marketing/Sales,0,2.501369863,2-3,0,0,Other,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Medium,0,Lateral,Marketing/Sales,6.75890411,0,0,0,0,0,12,5.002739726,2,2,4,0,0,EMEA,0,0,Other,2013,194644,0.179612007
0,0,21,Other,0,4.630136986,4-5,0,0,Bachelors,Business,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,1,Lateral,Other,2.791780822,0,0,0,0,0,12,9.260273973,2,4,6,1,0,Americas,0,0,San Jose State University,2013,11135,0.275335106
0,0,27,Engineer-Other,0,1.529680365,1-2,0,0,Masters,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,3.871232877,0,0,0,0,0,8,4.589041096,3,3,6,1,0,Americas,0,1,University of Illinois,2013,184177,0.162896033
0,0,29,Other,0,0,0-1,0,0,Bachelors,Other,0,0,Israel,Other,0,0,Women,0,0,1,0,1,1,0,1,Management,Medium,0,Lateral,Other,3.668493151,0,0,0,0,0,4,0,0,2,2,0,0,Israel,0,0,Other,2014,186072,0.271335106
0,0,26,Other,0,3.001369863,3-4,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Director,Medium,0,Lateral,Other,0.950684932,0,0,0,0,0,7,6.002739726,2,3,5,0,0,Unknown,0,0,Other,2014,183882,0.288335106
0,0,21,Other,0,0,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,Lateral,Other,3.260273973,0,0,0,0,0,3,0,0,2,2,0,0,Unknown,0,0,Other,2014,183141,0.257335106
0,0,21,Other,0,0,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,Lateral,Other,5.21369863,0,0,0,0,0,5,0,0,4,4,0,0,Unknown,0,0,Other,2014,183141,0.259335106
0,0,39,Marketing/Sales,0,2.815068493,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Medium,0,Lateral,Marketing/Sales,4.879452055,0,0,0,0,0,16,11.26027397,4,2,6,0,0,Unknown,0,0,Other,2014,183587,0.211335106
0,0,30,Marketing/Sales,0,5.002739726,4-5,0,0,Other,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,Management,Medium,0,Lateral,Marketing/Sales,7.673972603,0,0,0,0,0,13,5.002739726,1,3,4,0,0,EMEA,0,0,Other,2014,194644,0.179612007
0,0,21,Other,0,2.315068493,2-3,0,0,Bachelors,Business,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,1,Lateral,Other,0.838356164,0,0,0,0,0,10,9.260273973,4,2,6,1,0,Americas,0,0,San Jose State University,2014,11135,0.274335106
0,0,63,Other,0,2.835616438,2-3,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,0.832876712,0,0,0,0,0,24,22.68493151,8,2,10,1,0,Americas,0,0,Other,2014,182302,0.300335106
0,0,49,Marketing/Sales,0,2.262328767,2-3,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,Lateral,Marketing/Sales,5.04109589,0,0,0,0,0,23,18.09863014,8,2,10,1,0,Americas,0,0,Other,2014,183257,0.248335106
0,0,49,Marketing/Sales,0,2.262328767,2-3,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,Lateral,Marketing/Sales,5.04109589,0,0,0,0,0,23,18.09863014,8,2,10,1,0,Americas,0,0,Other,2014,183257,0.250335106
0,0,27,Engineer-Other,0,1.147260274,1-2,0,0,Masters,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,2.079452055,0,0,0,0,0,7,4.589041096,4,2,6,1,0,Americas,0,1,University of Illinois,2014,184177,0.162896033
0,0,27,Engineer-Other,0,1.529680365,1-2,0,0,Masters,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,3.871232877,0,0,0,0,0,8,4.589041096,3,3,6,1,0,Americas,0,1,University of Illinois,2014,184177,0.162896033
0,0,28,Engineer-Other,0,2.030136986,2-3,0,0,Bachelors,Other,0,0,India,Other,1,0,Women,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.501369863,0,0,0,0,0,8,6.090410959,3,1,4,0,0,India,0,0,Other,2012,11458,0.408512152
0,1,28,Accounting/Finance,0,0.610958904,0-1,0,0,Bachelors,Other,0,0,India,Other,0,0,Women,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Finance,5.753424658,0,0,0,0,0,8,1.832876712,3,1,4,0,0,India,0,0,Other,2012,11487,0.472238605
0,1,34,Accounting/Finance,0,2.209589041,2-3,0,0,Bachelors,Other,0,0,India,Other,0,0,Women,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Finance,4.920547945,0,0,0,0,0,14,8.838356164,4,1,5,0,0,India,0,0,Other,2012,182973,0.473984362
0,0,42,Marketing/Sales,0,4.336986301,4-5,0,0,Bachelors,Other,0,0,India,Other,0,0,Women,1,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,8.843835616,0,0,0,0,0,18,8.673972603,2,1,3,0,0,India,0,0,Other,2012,11204,0.402876136
0,0,29,Engineer-Software,0,2.920547945,2-3,0,0,Bachelors,Computers,0,0,Other,Software,1,0,Women,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,2.254794521,0,1,0,0,0,5,2.920547945,1,1,2,0,0,Unknown,0,0,Other,2012,181210,0.400335106
0,0,44,Other,0,2.835616438,2-3,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Management,Medium,0,No Change,Other,7.756164384,0,0,0,0,0,19,11.34246575,4,2,6,0,0,EMEA,0,0,Other,2012,11261,0.180249494
0,0,35,Engineer-Software,0,2.234520548,2-3,0,0,Doctorate,Other,0,0,Other,Software,1,0,Women,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,6.252054795,0,1,0,0,0,17,11.17260274,5,1,6,0,0,EMEA,0,0,Other,2012,181029,0.319335106
0,0,31,Engineer-Other,0,0,0-1,0,0,Masters,Engineering,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,5.84109589,0,0,0,0,0,6,0,0,1,1,0,0,APAC,0,0,Other,2012,181658,0.374335106
0,0,29,Engineer-Other,0,4.506849315,4-5,0,0,Masters,Other,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,2.583561644,0,0,0,0,0,7,4.506849315,1,1,2,0,0,APAC,0,0,Other,2012,10556,0.350335106
0,0,29,Engineer-Other,0,4.506849315,4-5,0,0,Masters,Other,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,2.583561644,0,0,0,0,0,7,4.506849315,1,1,2,0,0,APAC,0,0,Other,2012,10556,0.351335106
0,0,61,Computers,0,2.667710372,2-3,0,1,Masters,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,IT,7.005479452,0,0,0,0,0,26,18.6739726,7,1,8,0,0,Americas,0,0,Other,2012,11398,0.475895314
0,0,32,Other,0,10.92328767,8+,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Director,Medium,0,No Change,Other,1.580821918,0,0,0,0,0,13,10.92328767,1,1,2,0,0,Unknown,0,0,Other,2012,183310,0.417173408
0,0,42,Other,0,2.350684932,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,No Change,Other,5.920547945,0,0,0,0,0,18,11.75342466,5,1,6,0,0,Unknown,0,0,Other,2012,11503,0.468831084
0,0,49,Other,0,4.106164384,4-5,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,No Change,Other,4.797260274,0,0,0,0,0,21,16.42465753,4,2,6,0,0,Unknown,0,0,Other,2012,183588,0.206335106
0,0,49,Other,0,4.106164384,4-5,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,IC,Medium,0,No Change,Other,4.797260274,0,0,0,0,0,21,16.42465753,4,2,6,0,0,Unknown,0,0,Other,2012,183588,0.207335106
0,0,30,Computers,0,10.00547945,8+,0,1,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,Management,Medium,0,No Change,IT,2.002739726,0,0,0,0,0,12,10.00547945,1,1,2,0,0,Unknown,0,0,Other,2012,11169,0.419004578
0,0,49,Computers,0,19.01369863,8+,0,1,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,Management,Medium,0,No Change,IT,1.498630137,0,0,0,0,0,21,19.01369863,1,1,2,0,0,Unknown,0,0,Other,2012,194902,0.321335106
0,0,32,Engineer-Systems,0,2.336986301,2-3,0,0,Bachelors,Engineering,0,0,USA,Systems,1,0,Women,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,5.58630137,0,0,0,1,0,8,2.336986301,1,1,2,1,0,Americas,1,0,University of California,2012,11065,0.330335106
0,1,29,Accounting/Finance,0,0,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,Finance,5.252054795,0,0,0,0,0,5,0,0,1,1,1,0,Americas,0,0,San Jose State University,2012,183309,0.488386623
0,1,28,Accounting/Finance,0,1.45890411,1-2,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Finance,1.794520548,1,0,0,0,0,5,2.917808219,2,2,4,1,0,Americas,0,0,Santa Clara University,2012,182987,0.278335106
0,0,39,Other,0,3.364383562,3-4,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,5.753424658,0,0,0,0,0,16,10.09315068,3,1,4,1,0,Americas,0,0,Other,2012,183541,0.455000222
0,0,39,Other,0,5.046575342,4-5,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,7.210958904,0,0,0,0,0,17,10.09315068,2,2,4,1,0,Americas,0,0,Other,2012,183541,0.455000222
0,0,27,Engineer-Other,0,3.421917808,3-4,0,0,Doctorate,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.328767123,0,0,0,0,0,5,3.421917808,1,1,2,1,0,Americas,1,0,University of California,2012,11111,0.412335106
0,0,31,Other,0,0,0-1,0,0,Doctorate,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,7.17260274,0,0,0,0,0,7,0,0,1,1,1,0,Americas,0,0,Other,2012,11005,0.462786565
0,0,62,Engineer-Other,0,8.338812785,8+,0,0,Masters,Business,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1,0,0,0,0,0,26,25.01643836,3,1,4,1,0,Americas,0,0,Other,2012,183729,0.401335106
0,0,25,Engineer-Other,0,1.903196347,1-2,0,0,Masters,Business,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.835616438,0,0,0,0,0,13,11.41917808,6,1,7,1,0,Americas,0,0,Other,2012,181043,0.401088819
0,0,34,Marketing/Sales,0,3.669406393,3-4,0,0,Masters,Business,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,3.249315068,0,0,0,0,0,14,11.00821918,3,1,4,1,0,Americas,0,0,Other,2012,11263,0.481304416
1,0,28,Engineer-ASIC,0,0.332876712,0-1,0,0,Masters,Computers,0,0,USA,ASIC,1,0,Women,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.254794521,0,0,0,0,0,4,0.665753425,2,1,3,1,0,Americas,0,0,Other,2012,186284,0.403002173
0,0,20,Engineer-Design,0,0.293150685,0-1,0,0,Masters,Engineering,1,0,USA,Design,1,0,Women,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.920547945,0,0,0,0,0,4,0.58630137,2,1,3,1,0,Americas,0,0,Other,2012,182391,0.397313474
0,0,27,Engineer-Design,0,0.708219178,0-1,0,0,Masters,Engineering,1,0,USA,Design,1,0,Women,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.002739726,0,0,0,0,0,6,2.832876712,4,1,5,1,0,Americas,0,0,Other,2012,182044,0.400914473
0,0,27,Engineer-Design,0,0.944292237,0-1,0,0,Masters,Engineering,1,0,USA,Design,1,0,Women,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,4.956164384,0,0,0,0,0,8,2.832876712,3,2,5,1,0,Americas,0,0,Other,2012,182044,0.400914473
0,0,25,Engineer-Other,0,0,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,Engineer,2.917808219,0,0,0,0,0,3,0,0,1,1,1,0,Americas,0,0,San Jose State University,2012,183788,0.407557915
0,0,33,Engineer-Other,0,0,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,15.2630137,0,0,0,0,0,15,0,0,1,1,1,0,Americas,1,0,University of California,2012,11123,0.296335106
0,0,26,Engineer-Systems,0,0,0-1,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Women,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.583561644,0,0,0,1,0,3,0,0,1,1,1,0,Americas,1,0,University of California,2012,189832,0.413735589
0,0,52,Engineer-Firmware,0,2.381996086,2-3,0,0,Masters,Engineering,0,0,USA,Firmware,1,1,Women,0,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,2.087671233,0,0,0,0,0,19,16.6739726,7,1,8,1,0,Americas,0,0,Other,2012,10983,0.429122269
0,0,26,Marketing/Sales,0,4.892237443,4-5,0,0,Masters,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Director,Medium,0,No Change,Marketing/Sales,2,0,0,0,0,0,17,14.67671233,3,1,4,1,0,Americas,0,0,Other,2012,183581,0.473866253
0,0,26,Marketing/Sales,0,4.892237443,4-5,0,0,Masters,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Director,Medium,0,No Change,Marketing/Sales,2,0,0,0,0,0,17,14.67671233,3,1,4,1,0,Americas,0,0,Other,2012,183581,0.473866253
0,0,61,Marketing/Sales,0,7.700456621,7-8,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Director,Medium,0,No Change,Marketing/Sales,3.164383562,0,0,0,0,0,26,23.10136986,3,1,4,1,0,Americas,1,0,University of California,2012,183795,0.472684068
0,0,39,Other,0,4.058447489,4-5,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,3.917808219,0,0,0,0,0,16,12.17534247,3,1,4,1,0,Americas,0,0,Other,2012,183796,0.473841819
0,0,39,Marketing/Sales,0,2.750684932,2-3,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,13.00821918,0,0,0,0,0,16,2.750684932,1,1,2,1,0,Americas,0,0,Other,2012,183205,0.332335106
0,0,37,Marketing/Sales,0,3.502739726,3-4,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,8.005479452,0,0,0,0,0,15,7.005479452,2,1,3,1,0,Americas,0,0,Other,2012,11326,0.417709039
0,0,28,Engineer-Other,0,2.030136986,2-3,0,0,Bachelors,Other,0,0,India,Other,1,0,Women,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.501369863,0,0,0,0,0,8,6.090410959,3,1,4,0,0,India,0,0,Other,2013,11458,0.408512152
0,1,34,Accounting/Finance,0,2.209589041,2-3,0,0,Bachelors,Other,0,0,India,Other,0,0,Women,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Finance,4.920547945,0,0,0,0,0,14,8.838356164,4,1,5,0,0,India,0,0,Other,2013,182973,0.473984362
0,0,42,Marketing/Sales,0,4.336986301,4-5,0,0,Bachelors,Other,0,0,India,Other,0,0,Women,1,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,8.843835616,0,0,0,0,0,18,8.673972603,2,1,3,0,0,India,0,0,Other,2013,11204,0.402876136
0,1,51,Accounting/Finance,0,3.960273973,3-4,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Finance,6.167123288,0,0,0,0,0,22,15.84109589,4,1,5,0,0,APAC,0,0,Other,2013,11657,0.458742297
0,1,51,Accounting/Finance,0,3.960273973,3-4,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Finance,6.167123288,0,0,0,0,0,22,15.84109589,4,1,5,0,0,APAC,0,0,Other,2013,11657,0.458742297
0,1,42,Accounting/Finance,0,4.876712329,4-5,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,Management,Medium,0,No Change,Finance,4.920547945,0,0,0,0,0,15,9.753424658,2,1,3,0,0,APAC,0,0,Other,2013,11026,0.453535615
0,0,44,Other,0,2.835616438,2-3,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Management,Medium,0,No Change,Other,7.756164384,0,0,0,0,0,19,11.34246575,4,2,6,0,0,EMEA,0,0,Other,2013,11261,0.180249494
0,0,44,Other,0,2.835616438,2-3,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Management,Medium,0,No Change,Other,7.756164384,0,0,0,0,0,19,11.34246575,4,2,6,0,0,EMEA,0,0,Other,2013,11261,0.180249494
0,0,35,Engineer-Software,0,2.234520548,2-3,0,0,Doctorate,Other,0,0,Other,Software,1,0,Women,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,6.252054795,0,1,0,0,0,17,11.17260274,5,1,6,0,0,EMEA,0,0,Other,2013,181029,0.320335106
0,0,31,Engineer-Other,0,0,0-1,0,0,Masters,Engineering,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,6.632876712,0,0,0,0,0,7,0,1,3,4,0,0,APAC,0,0,Other,2013,181658,0.375335106
0,0,29,Engineer-Other,0,0,0-1,0,0,Masters,Other,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,2.956164384,0,0,0,0,0,7,4.506849315,0,2,2,0,0,APAC,0,0,Other,2013,10556,0.352335106
0,0,27,Engineer-Other,0,0.776125245,0-1,0,0,Masters,Other,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,0.747945205,0,0,0,0,0,6,5.432876712,7,1,8,0,0,EMEA,0,0,Other,2013,11409,0.432653670
0,0,27,Engineer-Other,0,0.776125245,0-1,0,0,Masters,Other,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,0.747945205,0,0,0,0,0,6,5.432876712,7,1,8,0,0,EMEA,0,0,Other,2013,11409,0.432653670
0,0,61,Computers,0,2.667710372,2-3,0,1,Masters,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,IT,7.005479452,0,0,0,0,0,26,18.6739726,7,1,8,0,0,Americas,0,0,Other,2013,11398,0.475895314
0,0,64,Marketing/Sales,0,8.3,8+,0,0,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,1,1,1,1,0,IC,Medium,0,No Change,Marketing/Sales,1.501369863,0,0,0,0,0,52,50,3,1,4,0,0,EMEA,0,0,Other,2013,186217,0.494426812
